2013    BMW    5 Series    525d Luxury Plus    3129
2013    BMW    5 Series    530d M Sport    3130
2011    BMW    5 Series GT [2010-2014]    GT 530d LE    1852
2012    BMW    5 Series [2010-2013]    520d Sedan    776
2012    BMW    5 Series [2010-2013]    520i Sedan    3390
2012    BMW    5 Series [2010-2013]    523i Sedan    3545
2012    BMW    5 Series [2010-2013]    525d Sedan    1794
2012    BMW    5 Series [2010-2013]    525i Sedan    1793
2012    BMW    5 Series [2010-2013]    530d Highline Sedan    1393
2012    BMW    5 Series [2010-2013]    530d Sedan    1391
2007    Honda    City ZX [2005-2008]    CVT    525
2007    Honda    City ZX [2005-2008]    EXi    527
2007    Honda    City ZX [2005-2008]    GXi    526
2007    Honda    City ZX [2005-2008]    VTEC    528
2007    Honda    City ZX [2005-2008]    VTEC Plus    1266
2014    BMW    3 Series    320d    2616
2014    BMW    3 Series    320d Luxury Line    2619
2014    BMW    3 Series    320d Luxury Plus    2620
2014    BMW    3 Series    320d Sport Line    2617
2014    BMW    3 Series    320i    3616
2014    BMW    3 Series    328i Sport Line    2618
2014    Chevrolet    Beat    LS Diesel    3242
2014    Chevrolet    Beat    LS LPG    3245
2014    Chevrolet    Beat    LS Petrol    3239
2014    Chevrolet    Beat    LT Diesel    3243
2014    Chevrolet    Beat    LT LPG    3244
2014    Chevrolet    Beat    LT Opt Diesel    3247
2014    Chevrolet    Beat    LT Opt Petrol    3246
2014    Chevrolet    Beat    LT Petrol    3240
2014    Chevrolet    Beat    PS Diesel    3241
2014    Chevrolet    Beat    PS Petrol    3238
2012    Fiat    Linea [2008-2011]    T-Jet    1949
2012    Fiat    Linea [2008-2011]    T-Jet Plus    1969
2007    Ford    Ikon [2003-2009]    1.3 Flair    414
2007    Hyundai    Accent Viva [2001-2007]    ABS    53
2007    Hyundai    Accent Viva [2001-2007]    Base    240
2007    Hyundai    Accent Viva [2001-2007]    CRDi    237
2014    Audi    A6    S6 4.0 TFSI    3034
2007    Mahindra    Bolero    DI AC BS III    698
2007    Mahindra    Bolero    Plus BS IV    697
2012    Chevrolet    Captiva    LT    1295
2012    Chevrolet    Captiva    LTZ AWD 2.2    2578
2015    Audi    A3    35 TDI Attraction    3550
2015    Audi    A3    35 TDI Premium    3620
2015    Audi    A3    35 TDI Premium Plus    3621
2015    Audi    A3    35 TDI Technology    3622
2015    Audi    A3    40 TFSI Premium Plus    3549
2004    Maruti Suzuki    Esteem [2004-2008]    LX BS-III    263
2004    Maruti Suzuki    Esteem [2004-2008]    LXi BS-III    262
2004    Maruti Suzuki    Esteem [2004-2008]    VXi BS-III    261
2007    Chevrolet    Tavera    Neo LS - B3 7-Seater - BS III    1084
2007    Chevrolet    Tavera    Neo LS B3 10-Str BS-III    1083
2007    Chevrolet    Tavera    Neo LS B4 7-Str BS-III    1187
2007    Chevrolet    Tavera    Neo LT L 7-Str BS-III    1085
2007    Chevrolet    Tavera    Neo LT L 9-Str BS-III    1086
2007    Chevrolet    Tavera    Neo SS D1 7-Str BS-III    1087
2007    Chevrolet    Tavera    Neo SS D1 8-Str BS-III    1088
2007    Chevrolet    Tavera    NY B1 10-Seater - BS II    893
2007    Chevrolet    Tavera    NY B1 10-Str BS-III    892
2007    Chevrolet    Tavera    NY B1 7-Seater - BS II    891
2007    Chevrolet    Tavera    NY B1 7-Str BS-III    890
2007    Chevrolet    Tavera    NY B2 10-Seater - BS II    897
2007    Chevrolet    Tavera    NY B2 10-Str BS-III    896
2007    Chevrolet    Tavera    NY B2 7-Seater - BS II    894
2007    Chevrolet    Tavera    NY B2 7-Str BS-III    895
2005    Maruti Suzuki    Alto [2000-2005]    AX    84
2005    Maruti Suzuki    Alto [2000-2005]    LX    301
2005    Maruti Suzuki    Alto [2000-2005]    LX BS-II    80
2005    Maruti Suzuki    Alto [2000-2005]    LXI    81
2005    Maruti Suzuki    Alto [2000-2005]    LXI BS-II    82
2005    Maruti Suzuki    Alto [2000-2005]    VX 1.1    83
2010    Chevrolet    Cruze [2009-2012]    LT    1620
2010    Chevrolet    Cruze [2009-2012]    LTZ    1621
2010    Chevrolet    Cruze [2009-2012]    LTZ AT    1684
2009    Honda    Civic [2006-2010]    1.8E MT    1362
2009    Honda    Civic [2006-2010]    1.8S AT    302
2009    Honda    Civic [2006-2010]    1.8S MT    304
2009    Honda    Civic [2006-2010]    1.8V AT    1206
2009    Honda    Civic [2006-2010]    1.8V MT    1205
2009    Honda    Civic [2006-2010]    Sport    1401
2004    Nissan    X-Trail [2004-2009]    Comfort    507
2004    Nissan    X-Trail [2004-2009]    Elegance    508
2005    Hyundai    Sonata Embera [2005-2009]    AT(Fabric)    246
2005    Hyundai    Sonata Embera [2005-2009]    AT(Leather)    247
2005    Hyundai    Sonata Embera [2005-2009]    MT(Fabric)    614
2005    Hyundai    Sonata Embera [2005-2009]    MT(Leather)    245
2004    Mercedes-Benz    E-Class [2006-2009]    200 K Elegance    1101
2006    Hyundai    Tucson [2005-2010]    CRDi    441
2009    BMW    X3 [2008-2011]    2.5si    1394
2009    Jaguar    XF [2009-2012]    R 5.0 V8 Supercharged    3402
2009    Ford    Fusion [2006-2010]    1.4 TDCi Diesel    1218
2009    Ford    Fusion [2006-2010]    Plus Diesel    1321
2009    Ford    Fusion [2006-2010]    Plus Petrol    1320
2006    Maruti Suzuki    Alto [2005-2010]    LX BS-III    256
2006    Maruti Suzuki    Alto [2005-2010]    LXi BS-III    257
2006    Maruti Suzuki    Alto [2005-2010]    Std    258
2006    Maruti Suzuki    Alto [2005-2010]    Std BS-II    699
2006    Mitsubishi    Lancer [1998-2004]    LXi 1.8    536
2009    Chevrolet    Optra SRV [2006-2010]    1.6    1018
2011    Fiat    Punto [2011-2014]    Emotion 90HP    1851
2009    Chevrolet    Optra SRV [2006-2010]    1.6 Opt    1019
2011    Honda    Accord [2008-2011]    2.4 AT    1341
2011    Honda    Accord [2008-2011]    2.4 Elegance AT    1353
2011    Honda    Accord [2008-2011]    2.4 Elegance MT    1352
2011    Honda    Accord [2008-2011]    2.4 Inspire AT    1355
2011    Honda    Accord [2008-2011]    2.4 Inspire MT    1354
2011    Honda    Accord [2008-2011]    2.4 MT    1340
2011    Honda    Accord [2008-2011]    3.5 V6 Inspire    1520
2010    Fiat    Punto [2011-2014]    Emotion 90HP    1851
2006    Mercedes-Benz    E-Class [2003-2006]    200 K Classic    396
2008    Mahindra    Bolero [2000-2007]    Invader DI    839
2008    Mahindra    Bolero [2000-2007]    Invader GLX    836
2008    Mahindra    Bolero [2000-2007]    SLX 2WD    831
2008    Mahindra    Bolero [2000-2007]    SLX 4WD    832
2008    Mahindra    Bolero [2000-2007]    Sportz    834
2008    Mahindra    Bolero [2000-2007]    XL 10 Str Non-AC    692
2008    Mahindra    Bolero [2000-2007]    XL 7 Str    690
2008    Mahindra    Bolero [2000-2007]    XL 7 Str Non-AC    693
2008    Mahindra    Bolero [2000-2007]    XL 9 Str    689
2008    Mahindra    Bolero [2000-2007]    XL 9 Str Non-AC    694
2008    Mahindra    Bolero [2000-2007]    XL10 Str    691
2008    Mahindra    Bolero [2000-2007]    XLS 10 Str    835
2008    Mahindra    Bolero [2000-2007]    XLS 7 Str    578
2011    Ford    Fiesta [2011-2014]    Style Diesel [2011-2014]    2175
2011    Ford    Fiesta [2011-2014]    Titanium+ Diesel [2011-2014]    2177
2011    Ford    Fiesta [2011-2014]    Titanium+ Petrol [2011-2014]    2178
2004    Mitsubishi    Lancer [2004-2012]    Exel 1.5    114
2004    Mitsubishi    Lancer [2004-2012]    LEi 1.5    431
2004    Mitsubishi    Lancer [2004-2012]    LEi 1.8    113
2004    Mitsubishi    Lancer [2004-2012]    SFXi 1.5    115
2004    Mitsubishi    Lancer [2004-2012]    SFXi 1.8    426
2010    Ford    Figo [2010-2012]    Duratec Petrol EXI 1.2    1732
2010    Ford    Figo [2010-2012]    Duratec Petrol LXI 1.2    1731
2010    Ford    Figo [2010-2012]    Duratec Petrol Titanium 1.2    1734
2010    Ford    Figo [2010-2012]    Duratec Petrol ZXI 1.2    1733
2010    Ford    Figo [2010-2012]    Duratorq Diesel EXI 1.4    1736
2010    Ford    Figo [2010-2012]    Duratorq Diesel LXI 1.4    1735
2010    Ford    Figo [2010-2012]    Duratorq Diesel Titanium 1.4    1738
2010    Ford    Figo [2010-2012]    Duratorq Diesel ZXI 1.4    1737
2011    Chevrolet    Optra Magnum [2007-2012]    LS 1.6    1253
2011    Chevrolet    Optra Magnum [2007-2012]    LS 2.0 TCDi    1203
2011    Chevrolet    Optra Magnum [2007-2012]    LT 1.6    1254
2011    Chevrolet    Optra Magnum [2007-2012]    LT 2.0 TCDi    1204
2011    Chevrolet    Optra Magnum [2007-2012]    Max 1.6    1374
2011    Chevrolet    Optra Magnum [2007-2012]    MAX 2.0 TCDi    1202
2008    Mahindra-Renault    Logan [2007-2009]    DLE 1.5 dci    1140
2008    Mahindra-Renault    Logan [2007-2009]    DLS 1.5 dci    1141
2008    Mahindra-Renault    Logan [2007-2009]    DLX 1.5 dci    1220
2008    Mahindra-Renault    Logan [2007-2009]    GL 1.4    1137
2008    Mahindra-Renault    Logan [2007-2009]    GLE 1.4    1138
2008    Mahindra-Renault    Logan [2007-2009]    GLS 1.6    1139
2008    Mahindra-Renault    Logan [2007-2009]    GLX 1.4    1270
2008    Mahindra-Renault    Logan [2007-2009]    GLX 1.6    1221
2011    Audi    Q5 [2009-2012]    2.0 TDI quattro    2140
2011    Audi    Q5 [2009-2012]    2.0 TFSI quattro    1558
2011    Audi    Q5 [2009-2012]    3.0 TDI quattro    1553
2008    Honda    Civic [2006-2010]    1.8E MT    1362
2008    Honda    Civic [2006-2010]    1.8S AT    302
2008    Honda    Civic [2006-2010]    1.8S MT    304
2008    Honda    Civic [2006-2010]    1.8V AT    1206
2008    Honda    Civic [2006-2010]    1.8V MT    1205
2010    Audi    TT [2007-2012]    3.2 Coupe quattro    592
2013    Audi    A8 L [2011-2014]    3.0 TDI quattro    1230
2013    Audi    A8 L [2011-2014]    4.2 FSI quattro    3382
2013    Audi    A8 L [2011-2014]    4.2 TDI quattro    3383
2013    Audi    A8 L [2011-2014]    W12 [2007-2014]    3384
2010    Honda    City [2008-2011]    1.5 E MT    1427
2010    Honda    City [2008-2011]    1.5 S AT    1429
2010    Honda    City [2008-2011]    1.5 S MT    1428
2010    Honda    City [2008-2011]    1.5 V AT    1612
2010    Honda    City [2008-2011]    1.5 V AT Exclusive    1967
2010    Honda    City [2008-2011]    1.5 V MT    1611
2010    Honda    City [2008-2011]    1.5 V MT Exclusive    1966
2010    BMW    7 Series [2008-2013]    730Ld Sedan    798
2010    BMW    7 Series [2008-2013]    740Li Sedan    793
2010    BMW    7 Series [2008-2013]    750Li Sedan    795
2010    BMW    7 Series [2008-2013]    760Li Sedan    797
2013    Chevrolet    Captiva [2008-2012]    LTZ AWD Xtreme    1708
2013    Datsun    GO    A    3308
2013    Datsun    GO    D    3307
2013    Datsun    GO    D1    3309
2013    Datsun    GO    T    3306
2013    Fiat    500    Lounge    1386
2013    Fiat    500    Sport    1387
2012    Audi    Q3 [2012-2015]    2.0 TDI Base Grade    2632
2012    Audi    Q3 [2012-2015]    2.0 TDI quattro Premium    2526
2012    Audi    Q3 [2012-2015]    2.0 TFSI quattro    2831
2011    BMW    6 Series [2008-2011]    650i Convertible    789
2011    BMW    6 Series [2008-2011]    650i Coupe    788
2011    BMW    6 Series [2008-2011]    Convertible    1651
2011    BMW    6 Series [2008-2011]    Coupe    1650
2007    Honda    Civic [2006-2010]    1.8S AT    302
2007    Honda    Civic [2006-2010]    1.8S MT    304
2007    Honda    Civic [2006-2010]    1.8V AT    1206
2007    Honda    Civic [2006-2010]    1.8V MT    1205
2008    Hyundai    i10 [2007-2010]    Asta 1.2    1376
2008    Hyundai    i10 [2007-2010]    Asta 1.2 AT with Sunroof    1380
2008    Hyundai    i10 [2007-2010]    Asta 1.2 with Sunroof    1379
2008    Hyundai    i10 [2007-2010]    D-Lite    1287
2008    Hyundai    i10 [2007-2010]    Era    1288
2008    Hyundai    i10 [2007-2010]    Magna    1289
2008    Hyundai    i10 [2007-2010]    Magna (O)    1290
2008    Hyundai    i10 [2007-2010]    Magna (O) with Sunroof    1291
2008    Hyundai    i10 [2007-2010]    Magna 1.2    1377
2008    Hyundai    i10 [2007-2010]    Magna 1.2 AT    1381
2008    Hyundai    i10 [2007-2010]    Sportz 1.2    1378
2008    Hyundai    i10 [2007-2010]    Sportz 1.2 AT    1382
2012    BMW    5 Series [Import Pre-2007]    523i Sedan    1792
2014    BMW    3 Series GT    320d GT Luxury Line    3237
2014    Datsun    GO    A    3308
2014    Datsun    GO    D    3307
2014    Datsun    GO    D1    3309
2014    Datsun    GO    T    3306
2012    Ford    Classic    1.4 TDCi CLXi    2595
2012    Ford    Classic    1.4 TDCi LXi    2594
2012    Ford    Classic    1.4 TDCi Titanium    2596
2012    Ford    Classic    1.6 Duratec CLXi    2592
2012    Ford    Classic    1.6 Duratec LXi    2591
2012    Ford    Classic    1.6 Duratec Titanium    2593
2014    Chevrolet    Beat [2011-2014]    LS Diesel    2181
2014    Chevrolet    Beat [2011-2014]    LS LPG    2058
2014    Chevrolet    Beat [2011-2014]    LS Petrol    3591
2014    Chevrolet    Beat [2011-2014]    LT Diesel    2182
2014    Chevrolet    Beat [2011-2014]    LT LPG    2057
2014    Chevrolet    Beat [2011-2014]    LT Opt Diesel    2183
2014    Chevrolet    Beat [2011-2014]    LT Opt Petrol    3592
2014    Chevrolet    Beat [2011-2014]    LT Petrol    3593
2014    Chevrolet    Beat [2011-2014]    PS Diesel    2180
2014    Chevrolet    Beat [2011-2014]    PS Petrol    3594
2007    Hyundai    Elantra [2004-2008]    CRDi    243
2007    Hyundai    Elantra [2004-2008]    CRDi Leather    244
2007    Hyundai    Elantra [2004-2008]    GLS    241
2007    Hyundai    Elantra [2004-2008]    GLS (Leather)    242
2007    Hyundai    Elantra [2004-2008]    GT Decontent    54
2007    Mahindra-Renault    Logan [2007-2009]    DLE 1.5 dci    1140
2007    Mahindra-Renault    Logan [2007-2009]    DLS 1.5 dci    1141
2007    Mahindra-Renault    Logan [2007-2009]    DLX 1.5 dci    1220
2007    Mahindra-Renault    Logan [2007-2009]    GL 1.4    1137
2014    Audi    A6[2011-2015]    2.0 TDI Premium    2298
2014    Audi    A6[2011-2015]    2.0 TDI Premium Plus    3663
2007    Mahindra-Renault    Logan [2007-2009]    GLE 1.4    1138
2014    Audi    A6[2011-2015]    2.0 TDI Technology Pack    3664
2007    Mahindra-Renault    Logan [2007-2009]    GLS 1.6    1139
2007    Mahindra-Renault    Logan [2007-2009]    GLX 1.4    1270
2007    Mahindra-Renault    Logan [2007-2009]    GLX 1.6    1221
2014    Audi    A6[2011-2015]    2.0 TFSi Premium    3210
2014    Audi    A6[2011-2015]    2.8 FSI    2297
2014    Audi    A6[2011-2015]    3.0 TDI quattro Premium    2189
2014    Audi    A6[2011-2015]    3.0 TFSI quattro    2188
2012    Chevrolet    Captiva [2008-2012]    LT    3391
2012    Chevrolet    Captiva [2008-2012]    LTZ AWD AT    1474
2012    Chevrolet    Captiva [2008-2012]    LTZ AWD Xtreme    1708
2007    Mahindra    Bolero [2000-2007]    Camper DX    841
2007    Mahindra    Bolero [2000-2007]    DI AC BS III    3416
2007    Mahindra    Bolero [2000-2007]    DI DX 7 Str    695
2007    Mahindra    Bolero [2000-2007]    DI DX 8 Str    696
2007    Mahindra    Bolero [2000-2007]    Invader DI    839
2007    Mahindra    Bolero [2000-2007]    Invader GLX    836
2007    Mahindra    Bolero [2000-2007]    Plus BS IV    3417
2007    Mahindra    Bolero [2000-2007]    SLX 2WD    831
2007    Mahindra    Bolero [2000-2007]    SLX 4WD    832
2007    Mahindra    Bolero [2000-2007]    Sportz    834
2007    Mahindra    Bolero [2000-2007]    XL 10 Str Non-AC    692
2007    Mahindra    Bolero [2000-2007]    XL 7 Str    690
2007    Mahindra    Bolero [2000-2007]    XL 7 Str Non-AC    693
2007    Mahindra    Bolero [2000-2007]    XL 9 Str    689
2007    Mahindra    Bolero [2000-2007]    XL 9 Str Non-AC    694
2007    Mahindra    Bolero [2000-2007]    XL10 Str    691
2007    Mahindra    Bolero [2000-2007]    XLS 10 Str    835
2007    Mahindra    Bolero [2000-2007]    XLS 7 Str    578
2015    BMW    1 Series    116i Hatchback    739
2015    BMW    1 Series    118d Hatchback    741
2015    BMW    1 Series    118d Sport Line    3080
2015    BMW    1 Series    118d Sport plus    3081
2015    Audi    A4    1.8 TFSI Multitronic Premium    2524
2015    Audi    A4    2.0 TDI (143bhp)    2523
2015    Audi    A4    2.0 TDI (177bhp) Premium    3158
2015    Audi    A4    3.0 TDI quattro Premium    2522
2015    Audi    A4    S4 3.0 TFSI quattro    2563
2004    Maruti Suzuki    Grand Vitara [2003-2007]    XL-7 AT    701
2004    Maruti Suzuki    Grand Vitara [2003-2007]    XL-7 MT    99
2009    Honda    CR-V [2007-2009]    2.0 2WD    1296
2009    Honda    CR-V [2007-2009]    2.4 AT    1089
2009    Honda    CR-V [2007-2009]    2.4 MT    1090
2010    Chevrolet    Optra Magnum [2007-2012]    LS 1.6    1253
2010    Chevrolet    Optra Magnum [2007-2012]    LS 2.0 TCDi    1203
2010    Chevrolet    Optra Magnum [2007-2012]    LT 1.6    1254
2010    Chevrolet    Optra Magnum [2007-2012]    LT 2.0 TCDi    1204
2010    Chevrolet    Optra Magnum [2007-2012]    Max 1.6    1374
2010    Chevrolet    Optra Magnum [2007-2012]    MAX 2.0 TCDi    1202
2005    Maruti Suzuki    Alto [2005-2010]    LX BS-III    256
2005    Maruti Suzuki    Alto [2005-2010]    LXi BS-III    257
2005    Maruti Suzuki    Alto [2005-2010]    Std    258
2005    Maruti Suzuki    Alto [2005-2010]    Std BS-II    699
2005    Hyundai    Terracan [2003-2006]    CRDi    67
2004    Mercedes-Benz    M-Class [2006-2012]    350 CDI    1272
2006    Hyundai    Verna [2006-2010]    i    1049
2006    Hyundai    Verna [2006-2010]    i ABS    1053
2006    Hyundai    Verna [2006-2010]    VGT CRDi    1052
2006    Hyundai    Verna [2006-2010]    VGT CRDi ABS    1056
2006    Hyundai    Verna [2006-2010]    Xi    1050
2006    Hyundai    Verna [2006-2010]    Xi ABS    1054
2006    Hyundai    Verna [2006-2010]    XXi    1051
2006    Hyundai    Verna [2006-2010]    XXi ABS    1055
2009    BMW    X5 [2007-2008]    SAV 4.4i    498
2009    Jaguar    XK    R V8 Convertible    1581
2009    Jaguar    XK    R V8 Coupe    1580
2012    Fiat    Linea [2012-2014]    Active 1.3    2347
2012    Fiat    Linea [2012-2014]    Active 1.4    2344
2012    Fiat    Linea [2012-2014]    Dynamic 1.3    2348
2012    Fiat    Linea [2012-2014]    Dynamic 1.4    2345
2012    Fiat    Linea [2012-2014]    Emotion 1.3    2349
2009    Land Rover    Discovery 3    TDV6 Diesel Automatic    1586
2009    Hyundai    Accent [2009-2013]    CNG    1497
2009    Hyundai    Accent [2009-2013]    Executive    1433
2009    Hyundai    Accent [2009-2013]    Executive LPG    1561
2009    Ford    Ikon [2003-2009]    1.3 Flair    414
2005    Mercedes-Benz    C-Class [2003-2007]    200 K AT    672
2005    Mercedes-Benz    C-Class [2003-2007]    200 K MT    397
2005    Mercedes-Benz    C-Class [2003-2007]    220 CDI AT    673
2005    Mercedes-Benz    C-Class [2003-2007]    220 CDI MT    398
2006    Maruti Suzuki    Baleno [1999-2007]    LXi    547
2006    Maruti Suzuki    Baleno [1999-2007]    LXi BS-III    260
2006    Maruti Suzuki    Baleno [1999-2007]    VXI    86
2006    Maruti Suzuki    Baleno [1999-2007]    VXi BS-III    259
2006    Mitsubishi    Lancer [2004-2012]    LEi 1.5    431
2006    Mitsubishi    Lancer [2004-2012]    LXd 2.0    677
2006    Mitsubishi    Lancer [2004-2012]    LXi 1.5    676
2009    Chevrolet    Spark [2007-2012]    1    1158
2009    Chevrolet    Spark [2007-2012]    E 1.0    1157
2009    Chevrolet    Spark [2007-2012]    LS 1.0    1159
2009    Chevrolet    Spark [2007-2012]    LS 1.0 LPG    1547
2009    Chevrolet    Spark [2007-2012]    LS 1.0 Muzic    1521
2009    Chevrolet    Spark [2007-2012]    LT 1.0    1160
2009    Chevrolet    Spark [2007-2012]    LT 1.0 Airbag    1337
2009    Chevrolet    Spark [2007-2012]    LT 1.0 Opt    1161
2009    Chevrolet    Spark [2007-2012]    PS 1.0    1262
2009    Chevrolet    Spark [2007-2012]    PS 1.0 LPG    1546
2006    Mercedes-Benz    E-Class [2006-2009]    280 CDI Elegance    675
2006    Mercedes-Benz    E-Class [2006-2009]    280 Elegance    674
2011    Honda    Accord [2011-2014]    2.4 AT    2060
2011    Honda    Accord [2011-2014]    2.4 MT    2059
2011    Honda    Accord [2011-2014]    3.5 V6    2061
2008    Mahindra    Bolero [2007-2011]    SLE    1152
2008    Mahindra    Bolero [2007-2011]    VLX CRDe    1453
2011    Ford    Fiesta Classic [2011-2012]    CLXi 1.4 TDCi    2101
2011    Ford    Fiesta Classic [2011-2012]    CLXi 1.6    2100
2011    Ford    Fiesta Classic [2011-2012]    LXi 1.4 TDCi    2098
2011    Ford    Fiesta Classic [2011-2012]    LXi 1.6    2099
2011    Ford    Fiesta Classic [2011-2012]    SXi 1.4 TDCi    2103
2011    Ford    Fiesta Classic [2011-2012]    SXi 1.6    2102
2011    Hyundai    Accent [2009-2013]    CNG    1497
2011    Hyundai    Accent [2009-2013]    Executive    1433
2011    Hyundai    Accent [2009-2013]    Executive Edition    2091
2011    Hyundai    Accent [2009-2013]    Executive LPG    1561
2010    Ford    Fusion [2004-2006]    1.6 Petrol    27
2008    Maini    Reva [2003-2008]    AC    523
2008    Maini    Reva [2003-2008]    Classe    524
2008    Maini    Reva [2003-2008]    Standard    522
2004    Mitsubishi    Pajero    GL 2.8    949
2008    Ford    Ikon [2009-2011]    DuraTorq 1.4 TDCi    1441
2004    Mitsubishi    Pajero    GLX 2.8    491
2011    Chevrolet    Spark [2007-2012]    1    1158
2011    Chevrolet    Spark [2007-2012]    LS 1.0    1159
2011    Chevrolet    Spark [2007-2012]    LS 1.0 LPG    1547
2011    Chevrolet    Spark [2007-2012]    LT 1.0    1160
2011    Chevrolet    Spark [2007-2012]    LT 1.0 Airbag    1337
2011    Chevrolet    Spark [2007-2012]    LT 1.0 LPG    2076
2011    Chevrolet    Spark [2007-2012]    PS 1.0    1262
2011    Chevrolet    Spark [2007-2012]    PS 1.0 LPG    1546
2011    Audi    Q7    3.0 TDI quattro Premium    1067
2011    Audi    Q7    4.2 TDI quattro    1947
2008    Honda    CR-V [2007-2009]    2.0 2WD    1296
2008    Honda    CR-V [2007-2009]    2.4 AT    1089
2008    Honda    CR-V [2007-2009]    2.4 MT    1090
2013    Audi    Q3 [2012-2015]    2.0 TDI Base Grade    2632
2013    Audi    Q3 [2012-2015]    2.0 TDI quattro Premium    2526
2013    Audi    Q3 [2012-2015]    2.0 TDI S Edition    3063
2013    Audi    Q3 [2012-2015]    2.0 TFSI quattro    2831
2010    Honda    Civic [2006-2010]    1.8E MT    1362
2010    Honda    Civic [2006-2010]    1.8S AT    302
2010    Honda    Civic [2006-2010]    1.8S MT    304
2010    Honda    Civic [2006-2010]    1.8V AT    1206
2010    Honda    Civic [2006-2010]    1.8V MT    1205
2010    Honda    Civic [2006-2010]    Sport    1401
2013    Chevrolet    Cruze [2012-2013]    LT    2575
2013    Chevrolet    Cruze [2012-2013]    LTZ    2576
2013    Chevrolet    Cruze [2012-2013]    LTZ AT    2577
2010    BMW    M3 [2009-2013]    Convertible    813
2010    BMW    M3 [2009-2013]    Coupe    812
2013    Fiat    Linea [2008-2011]    T-Jet    1949
2013    Fiat    Linea [2008-2011]    T-Jet Plus    1969
2010    Jaguar    XF [2009-2012]    R 5.0 V8 Supercharged    3402
2010    Jaguar    XF [2009-2012]    XF Diesel    3403
2012    Audi    Q5    2.0 TDI quattro Premium    2779
2012    Audi    Q5    2.0 TFSI quattro Premium    2781
2012    Audi    Q5    3.0 TDI quattro Premium Plus    2780
2011    BMW    6 Series [2011-2014]    640d Convertible    2569
2011    BMW    6 Series [2011-2014]    640d Coupe    2570
2013    BMW    5 Series [2010-2013]    520d Sedan    776
2013    BMW    5 Series [2010-2013]    520i Sedan    3390
2013    BMW    5 Series [2010-2013]    525d Sedan    1794
2013    BMW    5 Series [2010-2013]    525i Sedan    1793
2013    BMW    5 Series [2010-2013]    530d Sedan    1391
2007    Honda    CR-V [2004-2007]    2.4 AT    252
2007    Honda    CR-V [2004-2007]    2.4 MT    253
2008    Hyundai    i20 [2008-2010]    Asta 1.2    1451
2008    Hyundai    i20 [2008-2010]    Asta 1.2 (O)    1452
2008    Hyundai    i20 [2008-2010]    Asta 1.2 (O) With Sunroof    1640
2008    Hyundai    i20 [2008-2010]    Magna 1.2    1450
2008    Hyundai    i20 [2008-2010]    Sportz 1.2 (O)    1818
2008    Hyundai    i20 [2008-2010]    Sportz 1.2 BS-IV    1759
2012    BMW    5 Series GT [2010-2014]    GT 530d LE    1852
2014    BMW    5 Series    520d Luxury Line    3128
2014    BMW    5 Series    520d Modern Line    3127
2014    BMW    5 Series    525d Luxury Plus    3129
2014    BMW    5 Series    530d M Sport    3130
2010    Hyundai    Accent [2003-2009]    GLE    239
2014    Datsun    Go Plus    A    3846
2014    Datsun    Go Plus    D    3844
2014    Datsun    Go Plus    D1    3845
2014    Datsun    Go Plus    T    3847
2012    Ford    Endeavour [2009-2014]    2.5L 4x2    1609
2012    Ford    Endeavour [2009-2014]    3.0L 4x2 AT    1948
2012    Ford    Endeavour [2009-2014]    3.0L 4x4 AT    1608
2012    Ford    Endeavour [2009-2014]    Hurricane LE    2291
2014    Chevrolet    Captiva    LT    1295
2014    Chevrolet    Captiva    LTZ AWD 2.2    2578
2007    Hyundai    Getz [2004-2007]    GLE    222
2007    Hyundai    Getz [2004-2007]    GLS    220
2007    Hyundai    Getz [2004-2007]    GLX    224
2007    Hyundai    Getz [2004-2007]    GVS    223
2007    Maini    Reva [2003-2008]    AC    523
2007    Maini    Reva [2003-2008]    Classe    524
2007    Maini    Reva [2003-2008]    Standard    522
2015    Audi    A6    S6 4.0 TFSI    3034
2014    Audi    A7 [2011-2015]    Sportback 3.0 TDI quattro    2153
2012    Chevrolet    Cruze [2009-2012]    LT    1620
2012    Chevrolet    Cruze [2009-2012]    LTZ    1621
2012    Chevrolet    Cruze [2009-2012]    LTZ AT    1684
2015    BMW    3 Series    320d    2616
2015    BMW    3 Series    320d Luxury Line    2619
2015    BMW    3 Series    320d Sport Line    2617
2015    BMW    3 Series    328i Sport Line    2618
2007    Mahindra    Bolero [2007-2011]    SLE    1152
2009    Honda    CR-V [2009-2013]    2.0 2WD    3603
2009    Honda    CR-V [2009-2013]    2.4 AT    3368
2009    Honda    CR-V [2009-2013]    2.4 MT    3367
2010    Chevrolet    Optra SRV [2006-2010]    1.6    1018
2010    Chevrolet    Optra SRV [2006-2010]    1.6 Opt    1019
2004    Maruti Suzuki    Gypsy [2000-2004]    King HT BS-II    1132
2004    Maruti Suzuki    Gypsy [2000-2004]    King ST BS-II    1133
2009    BMW    X5 [2008-2012]    3.0d    1396
2009    BMW    X5 [2008-2012]    4.8i    1395
2005    Hyundai    Tucson [2005-2010]    CRDi    441
2012    Fiat    Punto [2011-2014]    Active 1.2    2350
2012    Fiat    Punto [2011-2014]    Active 1.3    2353
2012    Fiat    Punto [2011-2014]    Dynamic 1.2    2351
2012    Fiat    Punto [2011-2014]    Dynamic 1.3    2354
2012    Fiat    Punto [2011-2014]    Emotion 1.3    2355
2012    Fiat    Punto [2011-2014]    Emotion 1.4    2352
2012    Fiat    Punto [2011-2014]    Emotion 90HP    1851
